accelerometer_X,accelerometer_Y,accelerometer_Z,id_name,id_file
-0.205901,3.816358,8.868122999999999,1,6
-0.21069,3.830723,8.925583999999999,1,6
-0.244209,3.883395,9.370906,1,6
0.014365,3.854665,9.284714,1,6
0.067038,4.185065,8.834603999999999,1,6
-0.019154,3.907337,8.925583999999999,1,6
0.110133,3.979163,8.939949,1,6
0.019154,3.8403,8.633492,1,6
0.033519,3.864242,9.021352,1,6
0.220267,0.004788,9.773131,1,7
0.282516,-0.02873,9.763555,1,7
0.253785,-0.02873,9.787497,1,7
0.272939,-0.019154,9.744401,1,7
0.287304,-0.038307,9.782708,1,7
0.282516,-0.0239419999999999,9.758766,1,7
0.215478,-0.014365,9.753978,1,7
0.277727,-0.019154,9.801862,1,7
0.234632,-0.014365,9.758766,1,7
0.263362,-0.02873,9.763555,1,7
0.263362,-0.0239419999999999,9.763555,1,7
0.277727,-0.0239419999999999,9.763555,1,7
0.2585739999999999,0.019154,9.749189,1,7
0.268151,-0.02873,9.787497,1,7
0.263362,0.014365,9.763555,1,7
0.234632,-0.019154,9.749189,1,7
0.2489969999999999,-0.0239419999999999,9.739613,1,7
0.2585739999999999,-0.0430959999999999,9.773131,1,7
0.268151,0.004788,9.763555,1,7
0.311246,0.038307,9.730036,1,7
0.201113,-0.057461,9.763555,1,7
0.292093,0.009577,9.773131,1,7
0.282516,-0.014365,9.782708,1,7
0.306458,-0.0430959999999999,9.749189,1,7
-0.019154,0.057461,9.725247,1,7
0.272939,-0.004788,9.773131,1,7
0.229843,0.019154,9.773131,1,7
0.23942,0.009577,9.768343,1,7
0.287304,-0.038307,9.749189,1,7
0.263362,0.014365,9.77792,1,7
0.268151,-0.1005559999999999,9.77792,1,8
0.268151,-0.124498,9.758766,1,8
0.225055,-0.1915359999999999,9.878476,1,8
0.23942,-0.1292869999999999,9.710882000000002,1,8
-0.02873,-0.354342,9.77792,1,8
0.2489969999999999,0.196325,9.816227,1,8
0.1819589999999999,-0.344765,9.68694,1,8
0.833182,1.144428,10.644621,1,8
8.135497,-2.561796,8.039729,1,8
-4.58729,3.342306,6.435614,1,8
-0.411803,3.835511,10.098742,1,8
0.11971,2.877831,9.045294,1,8
0.445322,2.734178,9.44752,1,8
1.742979,3.428497,8.896853,1,8
1.493982,3.074155,9.203311,1,8
2.5187,4.046201,8.599973,1,8
-0.229843,3.241749,10.85531,1,8
-0.201113,1.675941,9.184157,1,8
0.1915359999999999,2.049437,7.455544000000001,1,8
-0.5171479999999999,1.503559,10.745177,1,8
-1.144428,2.442086,8.365341,1,8
-0.5171479999999999,1.177947,9.586384,1,8
0.2489969999999999,1.23062,8.566454,1,8
-1.091756,1.608904,8.992621,1,8
-0.7230489999999999,1.695095,9.605537,1,8
-0.80924,1.714248,10.141838,1,8
-1.283292,1.326388,9.629479,1,8
-0.842759,1.383849,9.662998,1,8
-0.234632,2.432509,8.298303,1,8
-0.579397,2.576161,9.950302,1,8
0.68953,6.488287000000001,6.995857000000001,1,9
0.799663,6.421249,7.005433999999999,1,9
0.742203,6.277597,7.23049,1,9
0.6033390000000001,6.258444,7.340623,1,9
0.579397,6.244078,7.254430999999999,1,9
0.368707,6.363788,7.292739,1,9
0.402226,6.406884,7.637503999999999,1,9
0.1915359999999999,6.488287000000001,7.402872,1,9
0.0478839999999999,6.6941880000000005,7.273585000000001,1,9
0.086191,6.368576999999999,7.278372999999999,1,9
-0.4548979999999999,6.153099,7.149087,1,9
-0.277727,4.946421,8.504205,1,9
-0.076614,4.9176910000000005,8.552089,1,9
0.1915359999999999,5.066131,8.427589999999999,1,9
0.430956,4.515465,8.743625,1,9
-1.8579,5.4396260000000005,6.363788,1,9
-0.234632,5.602432,7.742849,1,9
-0.3830719999999999,5.377377,8.111555000000001,1,9
-0.349553,5.315128,8.231264999999999,1,9
-0.536301,5.372589,7.939172999999999,1,9
